PointName,SCADAName,Date,AnnAvgPP
CYC005,CC-05,2016-01-01,1.459071038251367
CYC005,CC-05,2017-01-01,0.4759452054794522
CYC005,CC-05,2018-01-01,0.4876712328767123
CYC005,CC-05,2019-01-01,0.2622465753424658
CYC005,CC-05,2020-01-01,0.9382240437158468
CYC005,CC-05,2021-01-01,0.5579726027397259
CYC005,CC-05,2022-01-01,0.7131232876712328
CYC005,CC-05,2023-01-01,0.875384615384615
CYC006,CC-06,2006-01-01,0.9229347826086954
CYC006,CC-06,2007-01-01,1.1368493150684935
CYC006,CC-06,2008-01-01,1.0316393442622955
CYC006,CC-06,2009-01-01,1.1115342465753426
CYC006,CC-06,2010-01-01,1.128904109589042
CYC006,CC-06,2011-01-01,1.0701917808219181
CYC006,CC-06,2012-01-01,1.062677595628415
CYC006,CC-06,2013-01-01,1.3370136986301369
CYC006,CC-06,2014-01-01,1.2844657534246577
CYC006,CC-06,2015-01-01,1.3747397260273968
CYC006,CC-06,2016-01-01,0.7279234972677601
CYC006,CC-06,2017-01-01,0.08668493150684932
CYC006,CC-06,2018-01-01,0.24032876712328763
CYC006,CC-06,2019-01-01,0.15446575342465743
CYC006,CC-06,2020-01-01,0.48393442622950805
CYC006,CC-06,2021-01-01,0.5221369863013701
CYC006,CC-06,2022-01-01,0.7662465753424659
CYC006,CC-06,2023-01-01,0.8482783882783884
CYC007,CC-07,2006-01-01,1.2965217391304347
CYC007,CC-07,2007-01-01,1.7272602739726013
CYC007,CC-07,2008-01-01,1.502814207650273
CYC007,CC-07,2009-01-01,1.462958904109588
CYC007,CC-07,2010-01-01,1.4820273972602742
CYC007,CC-07,2011-01-01,1.236739726027398
CYC007,CC-07,2012-01-01,1.0092349726775958
CYC007,CC-07,2013-01-01,1.6800821917808222
CYC007,CC-07,2014-01-01,1.1264931506849312
CYC007,CC-07,2015-01-01,1.13186301369863
CYC007,CC-07,2016-01-01,0.9698360655737704
CYC007,CC-07,2017-01-01,0.19613698630136991
CYC007,CC-07,2018-01-01,0.5971232876712327
CYC007,CC-07,2019-01-01,0.4030410958904109
CYC007,CC-07,2020-01-01,0.7235792349726775
CYC007,CC-07,2021-01-01,0.734958904109589
CYC007,CC-07,2022-01-01,0.906054794520548
CYC007,CC-07,2023-01-01,0.9073626373626371
CYC008,CC-08,2006-01-01,1.2865217391304349
CYC008,CC-08,2007-01-01,1.4589863013698636
CYC008,CC-08,2008-01-01,1.2894535519125687
CYC008,CC-08,2009-01-01,1.3411780821917811
CYC008,CC-08,2010-01-01,1.5629589041095884
CYC008,CC-08,2011-01-01,1.4812328767123284
CYC008,CC-08,2012-01-01,0.9613114754098359
CYC008,CC-08,2013-01-01,1.6439452054794523
CYC008,CC-08,2014-01-01,1.6336986301369856
CYC008,CC-08,2015-01-01,1.566493150684931
CYC008,CC-08,2016-01-01,1.175054644808743
CYC008,CC-08,2017-01-01,0.27528767123287673
CYC008,CC-08,2018-01-01,0.9604109589041093
CYC008,CC-08,2019-01-01,0.7118356164383564
CYC008,CC-08,2020-01-01,1.0462021857923496
CYC008,CC-08,2021-01-01,1.0830410958904109
CYC008,CC-08,2022-01-01,1.116164383561643
CYC008,CC-08,2023-01-01,1.2913919413919417
CYC009,CC-09,2006-01-01,1.665760869565217
CYC009,CC-09,2007-01-01,1.992465753424656
CYC009,CC-09,2008-01-01,1.5975136612021856
CYC009,CC-09,2009-01-01,1.7494520547945223
CYC009,CC-09,2010-01-01,1.1110410958904107
CYC009,CC-09,2011-01-01,1.349287671232877
CYC009,CC-09,2012-01-01,1.0530874316939889
CYC009,CC-09,2013-01-01,1.7699726027397256
CYC009,CC-09,2014-01-01,1.6509863013698625
CYC009,CC-09,2015-01-01,1.3774520547945208
CYC009,CC-09,2016-01-01,1.6196721311475408
CYC009,CC-09,2017-01-01,1.284356164383562
CYC009,CC-09,2018-01-01,1.7389589041095892
CYC009,CC-09,2019-01-01,1.3828493150684933
CYC009,CC-09,2020-01-01,1.9832513661202171
CYC009,CC-09,2021-01-01,1.7546301369863015
CYC009,CC-09,2022-01-01,1.5744657534246573
CYC009,CC-09,2023-01-01,1.4490476190476191
CYC010,CC-10,2006-01-01,1.3019565217391302
CYC010,CC-10,2007-01-01,1.744904109589041
CYC010,CC-10,2008-01-01,1.172049180327869
CYC010,CC-10,2009-01-01,1.2918356164383566
CYC010,CC-10,2010-01-01,1.3909315068493153
CYC010,CC-10,2011-01-01,0.9948767123287673
CYC010,CC-10,2012-01-01,0.7185792349726773
CYC010,CC-10,2013-01-01,1.5551506849315062
CYC010,CC-10,2014-01-01,1.4278356164383557
CYC010,CC-10,2015-01-01,1.3668219178082197
CYC010,CC-10,2016-01-01,1.2232786885245908
CYC010,CC-10,2017-01-01,1.9623013698630132
CYC010,CC-10,2018-01-01,1.7507671232876714
CYC010,CC-10,2019-01-01,2.633232876712329
CYC010,CC-10,2020-01-01,2.223333333333333
CYC010,CC-10,2021-01-01,1.8826301369863017
CYC010,CC-10,2022-01-01,1.876821917808219
CYC010,CC-10,2023-01-01,1.635091575091575
CYC011,CC-11,2006-01-01,1.0875
CYC011,CC-11,2007-01-01,1.6295616438356157
CYC011,CC-11,2008-01-01,1.1645081967213118
CYC011,CC-11,2009-01-01,1.4477534246575343
CYC011,CC-11,2010-01-01,1.5162739726027405
CYC011,CC-11,2011-01-01,0.4364383561643834
CYC011,CC-11,2012-01-01,0.8910382513661208
CYC011,CC-11,2013-01-01,1.1747123287671235
CYC011,CC-11,2014-01-01,1.3409589041095886
CYC011,CC-11,2015-01-01,1.8101643835616448
CYC011,CC-11,2016-01-01,2.3831147540983624
CYC011,CC-11,2017-01-01,1.5192328767123278
CYC011,CC-11,2018-01-01,1.5086027397260267
CYC011,CC-11,2019-01-01,1.575753424657535
CYC011,CC-11,2020-01-01,0.6589344262295083
CYC011,CC-11,2021-01-01,0.528821917808219
CYC011,CC-11,2022-01-01,0.45865753424657535
CYC011,CC-11,2023-01-01,0.6534432234432235
CYC012,CC-12,2006-01-01,0.9350000000000002
CYC012,CC-12,2007-01-01,1.5259178082191789
CYC012,CC-12,2008-01-01,1.0652459016393445
CYC012,CC-12,2009-01-01,1.123561643835616
CYC012,CC-12,2010-01-01,1.906246575342465
CYC012,CC-12,2011-01-01,0.9135068493150681
CYC012,CC-12,2012-01-01,1.4606830601092893
CYC012,CC-12,2013-01-01,1.180520547945206
CYC012,CC-12,2014-01-01,1.0682465753424666
CYC012,CC-12,2015-01-01,1.1423561643835614
CYC012,CC-12,2016-01-01,0.7992349726775951
CYC012,CC-12,2017-01-01,1.3631780821917814
CYC012,CC-12,2018-01-01,1.5991506849315065
CYC012,CC-12,2019-01-01,1.0204383561643837
CYC012,CC-12,2020-01-01,1.1009836065573766
CYC012,CC-12,2021-01-01,0.8218356164383563
CYC012,CC-12,2022-01-01,0.5629041095890407
CYC012,CC-12,2023-01-01,0.8119780219780219
CYC013,CC-13,2006-01-01,0.9517391304347826
CYC013,CC-13,2007-01-01,1.5921095890410957
CYC013,CC-13,2008-01-01,1.0781420765027325
CYC013,CC-13,2009-01-01,0.9992054794520546
CYC013,CC-13,2010-01-01,1.1084931506849311
CYC013,CC-13,2011-01-01,0.7973972602739718
CYC013,CC-13,2012-01-01,1.3421038251366109
CYC013,CC-13,2013-01-01,0.9947945205479454
CYC013,CC-13,2014-01-01,0.7216712328767122
CYC013,CC-13,2015-01-01,0.7810958904109593
CYC013,CC-13,2016-01-01,1.3209836065573763
CYC013,CC-13,2017-01-01,0.8969589041095889
CYC013,CC-13,2018-01-01,1.326958904109589
CYC013,CC-13,2019-01-01,1.0532876712328767
CYC013,CC-13,2020-01-01,0.061202185792349734
CYC013,CC-13,2021-01-01,1.5337534246575335
CYC013,CC-13,2022-01-01,1.0129041095890412
CYC013,CC-13,2023-01-01,1.021648351648352
NWH046,CL-1,2006-01-01,0.08608695652173905
NWH046,CL-1,2007-01-01,0.06835616438356157
NWH046,CL-1,2008-01-01,0.05950819672131134
NWH046,CL-1,2009-01-01,0.047041095890410875
NWH046,CL-1,2010-01-01,0.05353424657534239
NWH046,CL-1,2011-01-01,0.06068493150684921
NWH046,CL-1,2012-01-01,0.0605846994535519
NWH046,CL-1,2013-01-01,0.04010958904109587
NWH046,CL-1,2014-01-01,0.04161643835616441
NWH046,CL-1,2015-01-01,0
NWH046,CL-1,2016-01-01,0
NWH046,CL-1,2017-01-01,0
NWH046,CL-1,2018-01-01,0
NWH046,CL-1,2019-01-01,0
NWH046,CL-1,2020-01-01,0
NWH046,CL-1,2021-01-01,0
NWH046,CL-1,2022-01-01,0
NWH046,CL-1,2023-01-01,0
NWH047,CL-2,2006-01-01,0.07282608695652171
NWH047,CL-2,2007-01-01,0.06383561643835599
NWH047,CL-2,2008-01-01,0.05349726775956274
NWH047,CL-2,2009-01-01,0.04309589041095868
NWH047,CL-2,2010-01-01,0.047150684931506814
NWH047,CL-2,2011-01-01,0.05038356164383549
NWH047,CL-2,2012-01-01,0.04885245901639335
NWH047,CL-2,2013-01-01,0.05463013698630126
NWH047,CL-2,2014-01-01,0.047095890410958914
NWH047,CL-2,2015-01-01,0
NWH047,CL-2,2016-01-01,0
NWH047,CL-2,2017-01-01,0
NWH047,CL-2,2018-01-01,0
NWH047,CL-2,2019-01-01,0
NWH047,CL-2,2020-01-01,0
NWH047,CL-2,2021-01-01,0
NWH047,CL-2,2022-01-01,0
NWH047,CL-2,2023-01-01,0
COS001,CO-01,2006-01-01,0.7170652173913045
COS001,CO-01,2007-01-01,0.551123287671233
COS001,CO-01,2008-01-01,0.3116939890710382
COS001,CO-01,2009-01-01,0.2518356164383562
COS001,CO-01,2010-01-01,0.06975342465753424
COS001,CO-01,2011-01-01,0.2961369863013699
COS001,CO-01,2012-01-01,0.20057377049180328
COS001,CO-01,2013-01-01,0.29430136986301364
COS001,CO-01,2014-01-01,0.33772602739726026
COS001,CO-01,2015-01-01,0.533287671232877
COS001,CO-01,2016-01-01,0.43571038251366095
COS001,CO-01,2017-01-01,0.7718904109589043
COS001,CO-01,2018-01-01,0.7227671232876711
COS001,CO-01,2019-01-01,0.8764383561643834
COS001,CO-01,2020-01-01,0.5113387978142073
COS001,CO-01,2021-01-01,1.0109863013698626
COS001,CO-01,2022-01-01,1.0252054794520558
COS001,CO-01,2023-01-01,1.0191941391941395
COS002,CO-02,2006-01-01,0
COS002,CO-02,2007-01-01,0
COS002,CO-02,2008-01-01,0
COS002,CO-02,2009-01-01,0
COS002,CO-02,2010-01-01,0
COS002,CO-02,2011-01-01,0
COS002,CO-02,2012-01-01,0
COS002,CO-02,2013-01-01,0
COS002,CO-02,2014-01-01,0
COS002,CO-02,2015-01-01,0
COS002,CO-02,2016-01-01,0
COS002,CO-02,2017-01-01,0
COS002,CO-02,2018-01-01,0
COS002,CO-02,2019-01-01,0
COS002,CO-02,2020-01-01,0
COS002,CO-02,2021-01-01,0
COS002,CO-02,2022-01-01,0
COS002,CO-02,2023-01-01,0
COS003,CO-03,2006-01-01,0.2301086956521739
COS003,CO-03,2007-01-01,0.30156164383561634
COS003,CO-03,2008-01-01,0.24169398907103823
COS003,CO-03,2009-01-01,0.1660821917808219
COS003,CO-03,2010-01-01,0.08558904109589041
COS003,CO-03,2011-01-01,0.26252054794520546
COS003,CO-03,2012-01-01,0.10483606557377047
COS003,CO-03,2013-01-01,0.3021369863013698
COS003,CO-03,2014-01-01,0.37567123287671245
COS003,CO-03,2015-01-01,0.4014246575342466
COS003,CO-03,2016-01-01,0.37346994535519157
COS003,CO-03,2017-01-01,0.465671232876712
COS003,CO-03,2018-01-01,0.33753424657534226
COS003,CO-03,2019-01-01,0.6313150684931501
COS003,CO-03,2020-01-01,0.38945355191256836
COS003,CO-03,2021-01-01,0.2385205479452055
COS003,CO-03,2022-01-01,0.16383561643835617
COS003,CO-03,2023-01-01,0.33219780219780204
COS004,CO-04,2006-01-01,0
COS004,CO-04,2007-01-01,0
COS004,CO-04,2008-01-01,0
COS004,CO-04,2009-01-01,0
COS004,CO-04,2010-01-01,0
COS004,CO-04,2011-01-01,0
COS004,CO-04,2012-01-01,0
COS004,CO-04,2013-01-01,0
COS004,CO-04,2014-01-01,0
COS004,CO-04,2015-01-01,0
COS004,CO-04,2016-01-01,0
COS004,CO-04,2017-01-01,0
COS004,CO-04,2018-01-01,0
COS004,CO-04,2019-01-01,0
COS004,CO-04,2020-01-01,0
COS004,CO-04,2021-01-01,0
COS004,CO-04,2022-01-01,0
COS004,CO-04,2023-01-01,0
COS005,CO-05,2006-01-01,0.32206521739130434
COS005,CO-05,2007-01-01,0.28745205479452046
COS005,CO-05,2008-01-01,0.38483606557377054
COS005,CO-05,2009-01-01,0.3933150684931508
COS005,CO-05,2010-01-01,0.10912328767123287
COS005,CO-05,2011-01-01,0.31994520547945204
COS005,CO-05,2012-01-01,0.1430601092896175
COS005,CO-05,2013-01-01,0.45115068493150695
COS005,CO-05,2014-01-01,0.6700821917808217
COS005,CO-05,2015-01-01,0.33169863013698625
COS005,CO-05,2016-01-01,0.6624590163934428
COS005,CO-05,2017-01-01,0.5590410958904115
COS005,CO-05,2018-01-01,0.4022191780821919
COS005,CO-05,2019-01-01,0.5590684931506847
COS005,CO-05,2020-01-01,0.5424043715846992
COS005,CO-05,2021-01-01,0.19630136986301364
COS005,CO-05,2022-01-01,0.24435616438356164
COS005,CO-05,2023-01-01,0.3523443223443224
COS006,CO-06,2006-01-01,0.5975
COS006,CO-06,2007-01-01,0.8207945205479451
COS006,CO-06,2008-01-01,0.4015027322404372
COS006,CO-06,2009-01-01,0.398849315068493
COS006,CO-06,2010-01-01,0.09147945205479455
COS006,CO-06,2011-01-01,0.32928767123287683
COS006,CO-06,2012-01-01,0.07778688524590166
COS006,CO-06,2013-01-01,0.44600000000000006
COS006,CO-06,2014-01-01,0.2733424657534247
COS006,CO-06,2015-01-01,0.4728493150684929
COS006,CO-06,2016-01-01,0.6114207650273222
COS006,CO-06,2017-01-01,0.517150684931507
COS006,CO-06,2018-01-01,0.2693150684931507
COS006,CO-06,2019-01-01,0.38320547945205463
COS006,CO-06,2020-01-01,0.6524590163934424
COS006,CO-06,2021-01-01,0.19380821917808214
COS006,CO-06,2022-01-01,0.10476712328767125
COS006,CO-06,2023-01-01,0.32641025641025656
COS007,CO-07,2006-01-01,0.5695652173913043
COS007,CO-07,2007-01-01,0.5501095890410956
COS007,CO-07,2008-01-01,0.3797814207650273
COS007,CO-07,2009-01-01,0.25986301369862996
COS007,CO-07,2010-01-01,0.11742465753424655
COS007,CO-07,2011-01-01,0.29493150684931496
COS007,CO-07,2012-01-01,0.10997267759562841
COS007,CO-07,2013-01-01,0.4163561643835615
COS007,CO-07,2014-01-01,0.412246575342466
COS007,CO-07,2015-01-01,0.46153424657534264
COS007,CO-07,2016-01-01,0.4105464480874319
COS007,CO-07,2017-01-01,0.34827397260273957
COS007,CO-07,2018-01-01,0.3227945205479452
COS007,CO-07,2019-01-01,0.05997260273972603
COS007,CO-07,2020-01-01,0.5499180327868854
COS007,CO-07,2021-01-01,0.557972602739726
COS007,CO-07,2022-01-01,0.5418356164383561
COS007,CO-07,2023-01-01,0.44095238095238104
COS008,CO-08,2006-01-01,0.6308695652173913
COS008,CO-08,2007-01-01,0.6856164383561644
COS008,CO-08,2008-01-01,0.29142076502732245
COS008,CO-08,2009-01-01,0.32641095890410965
COS008,CO-08,2010-01-01,0.11569863013698631
COS008,CO-08,2011-01-01,0.2896712328767123
COS008,CO-08,2012-01-01,0.20677595628415293
COS008,CO-08,2013-01-01,0.3027671232876713
COS008,CO-08,2014-01-01,0.2842739726027397
COS008,CO-08,2015-01-01,0.5474520547945204
COS008,CO-08,2016-01-01,0.18191256830601088
COS008,CO-08,2017-01-01,0.24904109589041093
COS008,CO-08,2018-01-01,0.45695890410958884
COS008,CO-08,2019-01-01,0.13597260273972608
COS008,CO-08,2020-01-01,0.26229508196721313
COS008,CO-08,2021-01-01,0.296054794520548
COS008,CO-08,2022-01-01,0.4199452054794518
COS008,CO-08,2023-01-01,0.10959706959706964
COS009,CO-09,2006-01-01,0.3872826086956522
COS009,CO-09,2007-01-01,0.44786301369862996
COS009,CO-09,2008-01-01,0.23062841530054656
COS009,CO-09,2009-01-01,0.12241095890410957
COS009,CO-09,2010-01-01,0.07032876712328767
COS009,CO-09,2011-01-01,0.2500547945205479
COS009,CO-09,2012-01-01,0.043224043715846996
COS009,CO-09,2013-01-01,0.17147945205479448
COS009,CO-09,2014-01-01,0.43378082191780826
COS009,CO-09,2015-01-01,0.4051506849315069
COS009,CO-09,2016-01-01,0.20959016393442625
COS009,CO-09,2017-01-01,0.29643835616438347
COS009,CO-09,2018-01-01,0.4598082191780823
COS009,CO-09,2019-01-01,0.2125753424657536
COS009,CO-09,2020-01-01,0.20467213114754101
COS009,CO-09,2021-01-01,0.30931506849315077
COS009,CO-09,2022-01-01,0.3507123287671233
COS009,CO-09,2023-01-01,0.3811721611721612
COS010,CO-10,2006-01-01,0.28326086956521745
COS010,CO-10,2007-01-01,0.2956438356164383
COS010,CO-10,2008-01-01,0.24994535519125688
COS010,CO-10,2009-01-01,0.156027397260274
COS010,CO-10,2010-01-01,0.07443835616438353
COS010,CO-10,2011-01-01,0.19460273972602743
COS010,CO-10,2012-01-01,0.08781420765027323
COS010,CO-10,2013-01-01,0.18002739726027392
COS010,CO-10,2014-01-01,0.14816438356164385
COS010,CO-10,2015-01-01,0.24504109589041104
COS010,CO-10,2016-01-01,0.15726775956284159
COS010,CO-10,2017-01-01,0.07912328767123289
COS010,CO-10,2018-01-01,0.11942465753424654
COS010,CO-10,2019-01-01,0.009808219178082191
COS010,CO-10,2020-01-01,0.006229508196721311
COS010,CO-10,2021-01-01,0.23378082191780813
COS010,CO-10,2022-01-01,0.16191780821917812
COS010,CO-10,2023-01-01,0.33260073260073303
COS011,CO-12A,2006-01-01,0.5858695652173913
COS011,CO-12A,2007-01-01,0.6143013698630135
COS011,CO-12A,2008-01-01,0.42494535519125676
COS011,CO-12A,2009-01-01,0.40742465753424645
COS011,CO-12A,2010-01-01,0.0708219178082192
COS011,CO-12A,2011-01-01,0.2976164383561644
COS011,CO-12A,2012-01-01,0.17155737704918034
COS011,CO-12A,2013-01-01,0.3474794520547945
COS011,CO-12A,2014-01-01,0.4186027397260273
COS011,CO-12A,2015-01-01,0.3572328767123288
COS011,CO-12A,2016-01-01,0.17095628415300546
COS011,CO-12A,2017-01-01,0.14904109589041098
COS011,CO-12A,2018-01-01,0.23684931506849327
COS011,CO-12A,2019-01-01,0.0064657534246575325
COS011,CO-12A,2020-01-01,0.0762568306010929
COS011,CO-12A,2021-01-01,0.4476712328767123
COS011,CO-12A,2022-01-01,0.37972602739726025
COS011,CO-12A,2023-01-01,0.49216117216117233
COS012,CO-16,2006-01-01,0.4082608695652174
COS012,CO-16,2007-01-01,0.3365205479452053
COS012,CO-16,2008-01-01,0.22032786885245903
COS012,CO-16,2009-01-01,0.1648219178082192
COS012,CO-16,2010-01-01,0.07827397260273973
COS012,CO-16,2011-01-01,0.239945205479452
COS012,CO-16,2012-01-01,0.09453551912568306
COS012,CO-16,2013-01-01,0.19958904109589043
COS012,CO-16,2014-01-01,0.3618904109589042
COS012,CO-16,2015-01-01,0.36394520547945214
COS012,CO-16,2016-01-01,0.30980874316939866
COS012,CO-16,2017-01-01,0.6072602739726032
COS012,CO-16,2018-01-01,0.5246027397260276
COS012,CO-16,2019-01-01,0.6159452054794521
COS012,CO-16,2020-01-01,0.5754371584699458
COS012,CO-16,2021-01-01,0.4544657534246578
COS012,CO-16,2022-01-01,0.3218904109589042
COS012,CO-16,2023-01-01,0.38296703296703316
COS013,CO-18,2006-01-01,0.44380434782608696
COS013,CO-18,2007-01-01,0.6058904109589045
COS013,CO-18,2008-01-01,0.3480601092896175
COS013,CO-18,2009-01-01,0.2525205479452055
COS013,CO-18,2010-01-01,0.10175342465753427
COS013,CO-18,2011-01-01,0.08424657534246577
COS013,CO-18,2012-01-01,0.08330601092896174
COS013,CO-18,2013-01-01,0.5429041095890409
COS013,CO-18,2014-01-01,0.31052054794520534
COS013,CO-18,2015-01-01,0.48131506849315064
COS013,CO-18,2016-01-01,0.4438797814207649
COS013,CO-18,2017-01-01,0.85745205479452
COS013,CO-18,2018-01-01,0.5071232876712326
COS013,CO-18,2019-01-01,0.9561643835616436
COS013,CO-18,2020-01-01,0.9251366120218588
COS013,CO-18,2021-01-01,0.8404383561643839
COS013,CO-18,2022-01-01,0.42816438356164344
COS013,CO-18,2023-01-01,0.5536996336996342
COS014,CO-19,2006-01-01,0.304891304347826
COS014,CO-19,2007-01-01,0.03232876712328767
COS014,CO-19,2008-01-01,0
COS014,CO-19,2009-01-01,0
COS014,CO-19,2010-01-01,0
COS014,CO-19,2011-01-01,0
COS014,CO-19,2012-01-01,0
COS014,CO-19,2013-01-01,0
COS014,CO-19,2014-01-01,0
COS014,CO-19,2015-01-01,0
COS014,CO-19,2016-01-01,0
COS014,CO-19,2017-01-01,0
COS014,CO-19,2018-01-01,0
COS014,CO-19,2019-01-01,0
COS014,CO-19,2020-01-01,0
COS014,CO-19,2021-01-01,0
COS014,CO-19,2022-01-01,0
COS014,CO-19,2023-01-01,0
COS015,CO-20,2006-01-01,0.40728260869565214
COS015,CO-20,2007-01-01,0.5029589041095889
COS015,CO-20,2008-01-01,0.39874316939890725
COS015,CO-20,2009-01-01,0.4085753424657534
COS015,CO-20,2010-01-01,0.08665753424657535
COS015,CO-20,2011-01-01,0.4418356164383565
COS015,CO-20,2012-01-01,0.17158469945355195
COS015,CO-20,2013-01-01,0.31849315068493145
COS015,CO-20,2014-01-01,0.4631506849315068
COS015,CO-20,2015-01-01,0.40443835616438356
COS015,CO-20,2016-01-01,0.29584699453551916
COS015,CO-20,2017-01-01,0.3375616438356165
COS015,CO-20,2018-01-01,0.12950684931506848
COS015,CO-20,2019-01-01,0.1800547945205479
COS015,CO-20,2020-01-01,0.27893442622950826
COS015,CO-20,2021-01-01,0.12747945205479452
COS015,CO-20,2022-01-01,0.1768219178082192
COS015,CO-20,2023-01-01,0.2681684981684982
COS016,CO-21,2006-01-01,0.19456521739130433
COS016,CO-21,2007-01-01,0.27731506849315074
COS016,CO-21,2008-01-01,0.18172131147540985
COS016,CO-21,2009-01-01,0.2381643835616439
COS016,CO-21,2010-01-01,0.062054794520547935
COS016,CO-21,2011-01-01,0.28353424657534254
COS016,CO-21,2012-01-01,0.1645081967213115
COS016,CO-21,2013-01-01,0
COS016,CO-21,2014-01-01,0.2695068493150687
COS016,CO-21,2015-01-01,0.23780821917808215
COS016,CO-21,2016-01-01,0.4016120218579234
COS016,CO-21,2017-01-01,0.8283835616438363
COS016,CO-21,2018-01-01,0.6620273972602747
COS016,CO-21,2019-01-01,0.7104657534246583
COS016,CO-21,2020-01-01,0.648360655737705
COS016,CO-21,2021-01-01,0.5306301369863016
COS016,CO-21,2022-01-01,0.4061369863013698
COS016,CO-21,2023-01-01,0.3048717948717947
COS017,CO-23,2006-01-01,0
COS017,CO-23,2007-01-01,0
COS017,CO-23,2008-01-01,0
COS017,CO-23,2009-01-01,0
COS017,CO-23,2010-01-01,0
COS017,CO-23,2011-01-01,0
COS017,CO-23,2012-01-01,0
COS017,CO-23,2013-01-01,0
COS017,CO-23,2014-01-01,0
COS017,CO-23,2015-01-01,0
COS017,CO-23,2016-01-01,0
COS017,CO-23,2017-01-01,0
COS017,CO-23,2018-01-01,0
COS017,CO-23,2019-01-01,0
COS017,CO-23,2020-01-01,0
COS017,CO-23,2021-01-01,0
COS017,CO-23,2022-01-01,0
COS017,CO-23,2023-01-01,0
COS018,CO-24,2006-01-01,0.4725000000000002
COS018,CO-24,2007-01-01,0.5725205479452055
COS018,CO-24,2008-01-01,0.527732240437158
COS018,CO-24,2009-01-01,0.3680547945205478
COS018,CO-24,2010-01-01,0.18539726027397266
COS018,CO-24,2011-01-01,0.3413424657534248
COS018,CO-24,2012-01-01,0.1729508196721312
COS018,CO-24,2013-01-01,0.39482191780821896
COS018,CO-24,2014-01-01,0.07326027397260275
COS018,CO-24,2015-01-01,0.33808219178082194
COS018,CO-24,2016-01-01,0.1515573770491803
COS018,CO-24,2017-01-01,0.30523287671232885
COS018,CO-24,2018-01-01,0.34567123287671236
COS018,CO-24,2019-01-01,0.022767123287671224
COS018,CO-24,2020-01-01,0.1889071038251365
COS018,CO-24,2021-01-01,0.5686027397260272
COS018,CO-24,2022-01-01,0.45608219178082204
COS018,CO-24,2023-01-01,0.7339560439560437
COS019,CO-25,2006-01-01,0.6390217391304347
COS019,CO-25,2007-01-01,0.6236438356164382
COS019,CO-25,2008-01-01,0.44737704918032783
COS019,CO-25,2009-01-01,0.3923835616438357
COS019,CO-25,2010-01-01,0.1604383561643836
COS019,CO-25,2011-01-01,0.28832876712328787
COS019,CO-25,2012-01-01,0.20002732240437168
COS019,CO-25,2013-01-01,0.2507945205479452
COS019,CO-25,2014-01-01,0.27742465753424644
COS019,CO-25,2015-01-01,0.26701369863013696
COS019,CO-25,2016-01-01,0.2806830601092896
COS019,CO-25,2017-01-01,0.28786301369863
COS019,CO-25,2018-01-01,0.3592876712328766
COS019,CO-25,2019-01-01,0.03827397260273973
COS019,CO-25,2020-01-01,0.12827868852459015
COS019,CO-25,2021-01-01,0.46536986301369854
COS019,CO-25,2022-01-01,0.47087671232876704
COS019,CO-25,2023-01-01,0.3864468864468867
COS020,CO-30,2006-01-01,0.2552173913043478
COS020,CO-30,2007-01-01,0.23602739726027386
COS020,CO-30,2008-01-01,0.14961748633879784
COS020,CO-30,2009-01-01,0.14268493150684922
COS020,CO-30,2010-01-01,0.05687671232876713
COS020,CO-30,2011-01-01,0.10345205479452055
COS020,CO-30,2012-01-01,0.05161202185792349
COS020,CO-30,2013-01-01,0.07265753424657533
COS020,CO-30,2014-01-01,0.08726027397260273
COS020,CO-30,2015-01-01,0.16767123287671234
COS020,CO-30,2016-01-01,0.04969945355191257
COS020,CO-30,2017-01-01,0.13279452054794522
COS020,CO-30,2018-01-01,0.14421917808219176
COS020,CO-30,2019-01-01,0.030684931506849318
COS020,CO-30,2020-01-01,0.06043715846994538
COS020,CO-30,2021-01-01,0.13287671232876713
COS020,CO-30,2022-01-01,0.12367123287671233
COS020,CO-30,2023-01-01,0.24604395604395599
COS021,CO-31,2006-01-01,0.32641304347826083
COS021,CO-31,2007-01-01,0.46813698630136985
COS021,CO-31,2008-01-01,0.27773224043715866
COS021,CO-31,2009-01-01,0.29890410958904107
COS021,CO-31,2010-01-01,0.08142465753424656
COS021,CO-31,2011-01-01,0.4237534246575341
COS021,CO-31,2012-01-01,0.2915573770491802
COS021,CO-31,2013-01-01,0
COS021,CO-31,2014-01-01,0.2752876712328767
COS021,CO-31,2015-01-01,0.392164383561644
COS021,CO-31,2016-01-01,0.0942896174863388
COS021,CO-31,2017-01-01,0.3737534246575342
COS021,CO-31,2018-01-01,0.46898630136986297
COS021,CO-31,2019-01-01,0.22186301369863015
COS021,CO-31,2020-01-01,0.39737704918032796
COS021,CO-31,2021-01-01,0.61841095890411
COS021,CO-31,2022-01-01,0.5491506849315073
COS021,CO-31,2023-01-01,0.5339926739926739
COS022,CO-32,2006-01-01,0.22641304347826088
COS022,CO-32,2007-01-01,0.2309315068493152
COS022,CO-32,2008-01-01,0.20333333333333342
COS022,CO-32,2009-01-01,0.17315068493150682
COS022,CO-32,2010-01-01,0.08405479452054794
COS022,CO-32,2011-01-01,0.248027397260274
COS022,CO-32,2012-01-01,0.1871311475409836
COS022,CO-32,2013-01-01,0.0914794520547945
COS022,CO-32,2014-01-01,0.040794520547945204
COS022,CO-32,2015-01-01,0.15578082191780823
COS022,CO-32,2016-01-01,0.09396174863387977
COS022,CO-32,2017-01-01,0.2796712328767122
