SCADAName,WeekStartDate,Pumpage,Pumpage05,Pumpage10,Pumpage_10,Pumpage15
SC-01,2019-06-03,2.797,2.297,1.797,0,1.297
SC-01,2019-06-10,3.139,2.639,2.139,0,1.639
SC-01,2019-06-17,2.29,1.79,1.29,0,0.79
SC-01,2019-06-24,0.84,0.34,0,0.84,0
SC-01,2019-07-01,1.35,0.85,0.35,0,0
SC-01,2019-07-08,1.073,0.573,0.073,0,0
SC-01,2019-07-15,3.056,2.556,2.056,0,1.556
SC-01,2019-07-22,3.669,3.169,2.669,0,2.169
SC-01,2019-07-29,2.473,1.973,1.473,0,0.973
SC-01,2019-08-05,1.659,1.159,0.659,0,0.159
SC-01,2019-08-12,1.577,1.077,0.577,0,0.077
SC-01,2019-08-19,3.721,3.221,2.721,0,2.221
SC-01,2019-08-26,1.974,1.474,0.974,0,0.474
SC-01,2019-09-02,1.271,0.771,0.271,0,0
SC-01,2019-09-09,2.129,1.629,1.129,0,0.629
SC-01,2019-09-16,2.964,2.464,1.964,0,1.464
SC-01,2019-09-23,3.236,2.736,2.236,0,1.736
SC-01,2019-09-30,3.57,3.07,2.57,0,2.07
SC-02,2013-10-07,0.29,0,0,0.29,0
SC-02,2013-10-14,0.923,0.423,0,0.923,0
SC-02,2013-10-21,0.734,0.234,0,0.734,0
SC-02,2013-10-28,2.641,2.141,1.641,0,1.141
SC-02,2013-11-04,2.186,1.686,1.186,0,0.686
SC-02,2013-11-11,1.586,1.086,0.586,0,0.086
SC-02,2013-11-18,0.906,0.406,0,0.906,0
SC-02,2013-11-25,1.217,0.717,0.217,0,0
SC-02,2013-12-02,2.064,1.564,1.064,0,0.564
SC-02,2013-12-09,0.287,0,0,0.287,0
SC-02,2013-12-16,1.993,1.493,0.993,0,0.493
SC-02,2013-12-23,1.37,0.87,0.37,0,0
SC-02,2013-12-30,1.716,1.216,0.716,0,0.216
SC-02,2014-01-06,0.627,0.127,0,0.627,0
SC-02,2014-01-13,0.473,0,0,0.473,0
SC-02,2014-01-20,0.313,0,0,0.313,0
SC-02,2014-01-27,1.014,0.514,0.014,0,0
SC-02,2014-02-03,0.666,0.166,0,0.666,0
SC-02,2014-02-10,1.849,1.349,0.849,0,0.349
SC-02,2014-02-17,1.166,0.666,0.166,0,0
SC-02,2014-02-24,1.816,1.316,0.816,0,0.316
SC-02,2014-03-03,1.816,1.316,0.816,0,0.316
SC-02,2014-03-10,0.919,0.419,0,0.919,0
SC-02,2014-03-17,1.53,1.03,0.53,0,0.03
SC-02,2014-03-24,2.489,1.989,1.489,0,0.989
SC-02,2014-03-31,0.407,0,0,0.407,0
SC-02,2014-04-07,1.653,1.153,0.653,0,0.153
SC-02,2014-04-14,1.07,0.57,0.07,0,0
SC-02,2014-04-21,1.044,0.544,0.044,0,0
SC-02,2014-04-28,2.834,2.334,1.834,0,1.334
SC-02,2014-05-05,0.187,0,0,0.187,0
SC-02,2014-05-12,2.031,1.531,1.031,0,0.531
SC-02,2014-05-19,0.796,0.296,0,0.796,0
SC-02,2014-05-26,0.001,0,0,0.001,0
SC-02,2014-06-02,0.069,0,0,0.069,0
SC-02,2014-06-09,0.351,0,0,0.351,0
SC-02,2014-06-16,0,0,0,0,0
SC-02,2014-06-23,0,0,0,0,0
SC-02,2014-06-30,0,0,0,0,0
SC-02,2014-07-07,2.03,1.53,1.03,0,0.53
SC-02,2014-07-14,1.306,0.806,0.306,0,0
SC-02,2014-07-21,0.504,0.004,0,0.504,0
SC-02,2014-07-28,0.959,0.459,0,0.959,0
SC-02,2014-08-04,0,0,0,0,0
SC-02,2014-08-11,2.78,2.28,1.78,0,1.28
SC-02,2014-08-18,1.067,0.567,0.067,0,0
SC-02,2014-08-25,3.51,3.01,2.51,0,2.01
SC-02,2014-09-01,1.401,0.901,0.401,0,0
SC-02,2014-09-08,1.356,0.856,0.356,0,0
SC-02,2014-09-15,3.279,2.779,2.279,0,1.779
SC-02,2014-09-22,3.463,2.963,2.463,0,1.963
SC-02,2014-09-29,0.369,0,0,0.369,0
SC-02,2014-10-06,0,0,0,0,0
SC-02,2014-10-13,3.346,2.846,2.346,0,1.846
SC-02,2014-10-20,3.453,2.953,2.453,0,1.953
SC-02,2014-10-27,3.477,2.977,2.477,0,1.977
SC-02,2014-11-03,3.424,2.924,2.424,0,1.924
SC-02,2014-11-10,3.386,2.886,2.386,0,1.886
SC-02,2014-11-17,0.849,0.349,0,0.849,0
SC-02,2014-11-24,0,0,0,0,0
SC-02,2014-12-01,0,0,0,0,0
SC-02,2014-12-08,2.251,1.751,1.251,0,0.751
SC-02,2014-12-15,2.266,1.766,1.266,0,0.766
SC-02,2014-12-22,0,0,0,0,0
SC-02,2014-12-29,0,0,0,0,0
SC-02,2015-01-05,0.757,0.257,0,0.757,0
SC-02,2015-01-12,0,0,0,0,0
SC-02,2015-01-19,0,0,0,0,0
SC-02,2015-01-26,2.301,1.801,1.301,0,0.801
SC-02,2015-02-02,3.489,2.989,2.489,0,1.989
SC-02,2015-02-09,0.884,0.384,0,0.884,0
SC-02,2015-02-16,1.617,1.117,0.617,0,0.117
SC-02,2015-02-23,2.326,1.826,1.326,0,0.826
SC-02,2015-03-02,0,0,0,0,0
SC-02,2015-03-09,0,0,0,0,0
SC-02,2015-03-16,0,0,0,0,0
SC-02,2015-03-23,0.394,0,0,0.394,0
SC-02,2015-03-30,2.579,2.079,1.579,0,1.079
SC-02,2015-04-06,3.429,2.929,2.429,0,1.929
SC-02,2015-04-13,3.437,2.937,2.437,0,1.937
SC-02,2015-04-20,1.666,1.166,0.666,0,0.166
SC-02,2015-04-27,0,0,0,0,0
SC-02,2015-05-04,2.001,1.501,1.001,0,0.501
SC-02,2015-05-11,1.486,0.986,0.486,0,0
SC-02,2015-05-18,0.997,0.497,0,0.997,0
SC-02,2015-05-25,0.391,0,0,0.391,0
SC-02,2015-06-01,3.354,2.854,2.354,0,1.854
SC-02,2015-06-08,3.37,2.87,2.37,0,1.87
SC-02,2015-06-15,2.647,2.147,1.647,0,1.147
SC-02,2015-06-22,1.5,1,0.5,0,0
SC-02,2015-06-29,0,0,0,0,0
SC-02,2015-07-06,2.089,1.589,1.089,0,0.589
SC-02,2015-07-13,3.404,2.904,2.404,0,1.904
SC-02,2015-07-20,0.849,0.349,0,0.849,0
SC-02,2015-07-27,0.201,0,0,0.201,0
SC-02,2015-08-03,0,0,0,0,0
SC-02,2015-08-10,1.216,0.716,0.216,0,0
SC-02,2015-08-17,2.161,1.661,1.161,0,0.661
SC-02,2015-08-24,0,0,0,0,0
SC-02,2015-08-31,0,0,0,0,0
SC-02,2015-09-07,0,0,0,0,0
SC-02,2015-09-14,0,0,0,0,0
SC-02,2015-09-21,0,0,0,0,0
SC-02,2015-09-28,0,0,0,0,0
SC-02,2015-10-05,0,0,0,0,0
SC-02,2015-10-12,0,0,0,0,0
SC-02,2015-10-19,1.861,1.361,0.861,0,0.361
SC-02,2015-10-26,1.539,1.039,0.539,0,0.039
SC-02,2015-11-02,0.671,0.171,0,0.671,0
SC-02,2015-11-09,0,0,0,0,0
SC-02,2015-11-16,0,0,0,0,0
SC-02,2015-11-23,0,0,0,0,0
SC-02,2015-11-30,0,0,0,0,0
SC-02,2015-12-07,2.016,1.516,1.016,0,0.516
SC-02,2015-12-14,1.673,1.173,0.673,0,0.173
SC-02,2015-12-21,0,0,0,0,0
SC-02,2015-12-28,0,0,0,0,0
SC-02,2016-01-04,3.27,2.77,2.27,0,1.77
SC-02,2016-01-11,3.401,2.901,2.401,0,1.901
SC-02,2016-01-18,1.753,1.253,0.753,0,0.253
SC-02,2016-01-25,0.081,0,0,0.081,0
SC-02,2016-02-01,2.303,1.803,1.303,0,0.803
SC-02,2016-02-08,3.501,3.001,2.501,0,2.001
SC-02,2016-02-15,2.897,2.397,1.897,0,1.397
SC-02,2016-02-22,3.501,3.001,2.501,0,2.001
SC-02,2016-02-29,3.461,2.961,2.461,0,1.961
SC-02,2016-03-07,3.396,2.896,2.396,0,1.896
SC-02,2016-03-14,0.487,0,0,0.487,0
SC-02,2016-03-21,0,0,0,0,0
SC-02,2016-03-28,0,0,0,0,0
SC-02,2016-04-04,0,0,0,0,0
SC-02,2016-04-11,0,0,0,0,0
SC-02,2016-04-18,0.487,0,0,0.487,0
SC-02,2016-04-25,2.106,1.606,1.106,0,0.606
SC-02,2016-05-02,3.4,2.9,2.4,0,1.9
SC-02,2016-05-09,3.384,2.884,2.384,0,1.884
SC-02,2016-05-16,3.104,2.604,2.104,0,1.604
SC-02,2016-05-23,1.449,0.949,0.449,0,0
SC-02,2016-05-30,1.027,0.527,0.027,0,0
SC-02,2016-06-06,0.206,0,0,0.206,0
SC-02,2016-06-13,0,0,0,0,0
SC-02,2016-06-20,3.093,2.593,2.093,0,1.593
SC-02,2016-06-27,0.186,0,0,0.186,0
SC-02,2016-07-04,0.247,0,0,0.247,0
SC-02,2016-07-11,0.236,0,0,0.236,0
SC-02,2016-07-18,3.354,2.854,2.354,0,1.854
SC-02,2016-07-25,3.51,3.01,2.51,0,2.01
SC-02,2016-08-01,3.26,2.76,2.26,0,1.76
SC-02,2016-08-08,1.231,0.731,0.231,0,0
SC-02,2016-08-15,0,0,0,0,0
SC-02,2016-08-22,2.564,2.064,1.564,0,1.064
SC-02,2016-08-29,1.56,1.06,0.56,0,0.06
SC-02,2016-09-05,2.191,1.691,1.191,0,0.691
SC-02,2016-09-12,0,0,0,0,0
SC-02,2016-09-19,0.593,0.093,0,0.593,0
SC-02,2016-09-26,1.7,1.2,0.7,0,0.2
SC-02,2016-10-03,0,0,0,0,0
SC-02,2016-10-10,0.301,0,0,0.301,0
SC-02,2016-10-17,0,0,0,0,0
SC-02,2016-10-24,0.671,0.171,0,0.671,0
SC-02,2016-10-31,1.951,1.451,0.951,0,0.451
SC-02,2016-11-07,2.726,2.226,1.726,0,1.226
SC-02,2016-11-14,0.803,0.303,0,0.803,0
SC-02,2016-11-21,2.419,1.919,1.419,0,0.919
SC-02,2016-11-28,2.193,1.693,1.193,0,0.693
SC-02,2016-12-05,2.367,1.867,1.367,0,0.867
SC-02,2016-12-12,2.911,2.411,1.911,0,1.411
SC-02,2016-12-19,3.219,2.719,2.219,0,1.719
SC-02,2016-12-26,3.364,2.864,2.364,0,1.864
SC-02,2017-01-02,3.37,2.87,2.37,0,1.87
SC-02,2017-01-09,2.391,1.891,1.391,0,0.891
SC-02,2017-01-16,3.389,2.889,2.389,0,1.889
SC-02,2017-01-23,1.297,0.797,0.297,0,0
SC-02,2017-01-30,0,0,0,0,0
SC-02,2017-02-06,3.017,2.517,2.017,0,1.517
SC-02,2017-02-13,2.79,2.29,1.79,0,1.29
SC-02,2017-02-20,2.976,2.476,1.976,0,1.476
SC-02,2017-02-27,0.75,0.25,0,0.75,0
SC-02,2017-03-06,1.22,0.72,0.22,0,0
SC-02,2017-03-13,3.253,2.753,2.253,0,1.753
SC-02,2017-03-20,3.101,2.601,2.101,0,1.601
SC-02,2017-03-27,2.486,1.986,1.486,0,0.986
SC-02,2017-04-03,0.117,0,0,0.117,0
SC-02,2017-04-10,1.983,1.483,0.983,0,0.483
SC-02,2017-04-17,2.421,1.921,1.421,0,0.921
SC-02,2017-04-24,1.484,0.984,0.484,0,0
SC-02,2017-05-01,0.947,0.447,0,0.947,0
SC-02,2017-05-08,2.614,2.114,1.614,0,1.114
SC-02,2017-05-15,1.321,0.821,0.321,0,0
SC-02,2017-05-22,0.199,0,0,0.199,0
SC-02,2017-05-29,1.239,0.739,0.239,0,0
SC-02,2017-06-05,1.689,1.189,0.689,0,0.189
SC-02,2017-06-12,1.747,1.247,0.747,0,0.247
SC-02,2017-06-19,0,0,0,0,0
SC-02,2017-06-26,1.074,0.574,0.074,0,0
SC-02,2017-07-03,1.884,1.384,0.884,0,0.384
SC-02,2017-07-10,2.551,2.051,1.551,0,1.051
SC-02,2017-07-17,1.15,0.65,0.15,0,0
SC-02,2017-07-24,0.723,0.223,0,0.723,0
SC-02,2017-07-31,0.824,0.324,0,0.824,0
SC-02,2017-08-07,3.103,2.603,2.103,0,1.603
SC-02,2017-08-14,2.681,2.181,1.681,0,1.181
SC-02,2017-08-21,1.14,0.64,0.14,0,0
SC-02,2017-08-28,1.737,1.237,0.737,0,0.237
SC-02,2017-09-04,1.783,1.283,0.783,0,0.283
SC-02,2017-09-11,1.209,0.709,0.209,0,0
SC-02,2017-09-18,1.04,0.54,0.04,0,0
SC-02,2017-09-25,1.051,0.551,0.051,0,0
SC-02,2017-10-02,2.169,1.669,1.169,0,0.669
SC-02,2017-10-09,1.076,0.576,0.076,0,0
SC-02,2017-10-16,1.413,0.913,0.413,0,0
SC-02,2017-10-23,2.781,2.281,1.781,0,1.281
SC-02,2017-10-30,3.24,2.74,2.24,0,1.74
SC-02,2017-11-06,1.193,0.693,0.193,0,0
SC-02,2017-11-13,0.323,0,0,0.323,0
SC-02,2017-11-20,1.711,1.211,0.711,0,0.211
SC-02,2017-11-27,2.527,2.027,1.527,0,1.027
SC-02,2017-12-04,1.573,1.073,0.573,0,0.073
SC-02,2017-12-11,0.477,0,0,0.477,0
SC-02,2017-12-18,2.501,2.001,1.501,0,1.001
SC-02,2017-12-25,3.166,2.666,2.166,0,1.666
SC-02,2018-01-01,2.421,1.921,1.421,0,0.921
SC-02,2018-01-08,0.52,0.02,0,0.52,0
SC-02,2018-01-15,1.146,0.646,0.146,0,0
SC-02,2018-01-22,2.64,2.14,1.64,0,1.14
SC-02,2018-01-29,0.986,0.486,0,0.986,0
SC-02,2018-02-05,2.889,2.389,1.889,0,1.389
SC-02,2018-02-12,1.523,1.023,0.523,0,0.023
SC-02,2018-02-19,2.357,1.857,1.357,0,0.857
SC-02,2018-02-26,2.27,1.77,1.27,0,0.77
SC-02,2018-03-05,2.461,1.961,1.461,0,0.961
SC-02,2018-03-12,1.753,1.253,0.753,0,0.253
SC-02,2018-03-19,0,0,0,0,0
SC-02,2018-03-26,1.913,1.413,0.913,0,0.413
SC-02,2018-04-02,1.934,1.434,0.934,0,0.434
SC-02,2018-04-09,2.671,2.171,1.671,0,1.171
SC-02,2018-04-16,1.931,1.431,0.931,0,0.431
SC-02,2018-04-23,2.033,1.533,1.033,0,0.533
SC-02,2018-04-30,1.883,1.383,0.883,0,0.383
SC-02,2018-05-07,3.077,2.577,2.077,0,1.577
SC-02,2018-05-14,2.686,2.186,1.686,0,1.186
SC-02,2018-05-21,2.543,2.043,1.543,0,1.043
SC-02,2018-05-28,1.709,1.209,0.709,0,0.209
SC-02,2018-06-04,1.086,0.586,0.086,0,0
SC-02,2018-06-11,3.099,2.599,2.099,0,1.599
SC-02,2018-06-18,1.956,1.456,0.956,0,0.456
SC-02,2018-06-25,1.617,1.117,0.617,0,0.117
SC-02,2018-07-02,2.819,2.319,1.819,0,1.319
SC-02,2018-07-09,1.221,0.721,0.221,0,0
SC-02,2018-07-16,1.684,1.184,0.684,0,0.184
SC-02,2018-07-23,1.683,1.183,0.683,0,0.183
SC-02,2018-07-30,0,0,0,0,0
SC-02,2018-08-06,0.866,0.366,0,0.866,0
SC-02,2018-08-13,0.946,0.446,0,0.946,0
SC-02,2018-08-20,1.959,1.459,0.959,0,0.459
SC-02,2018-08-27,2.664,2.164,1.664,0,1.164
SC-02,2018-09-03,1.934,1.434,0.934,0,0.434
SC-02,2018-09-10,0.99,0.49,0,0.99,0
SC-02,2018-09-17,0,0,0,0,0
SC-02,2018-09-24,0,0,0,0,0
SC-02,2018-10-01,0.257,0,0,0.257,0
SC-02,2018-10-08,2.13,1.63,1.13,0,0.63
SC-02,2018-10-15,2.867,2.367,1.867,0,1.367
SC-02,2018-10-22,1.019,0.519,0.019,0,0
SC-02,2018-10-29,3.139,2.639,2.139,0,1.639
SC-02,2018-11-05,0.914,0.414,0,0.914,0
SC-02,2018-11-12,1.136,0.636,0.136,0,0
SC-02,2018-11-19,0,0,0,0,0
SC-02,2018-11-26,1.599,1.099,0.599,0,0.099
SC-02,2018-12-03,1.013,0.513,0.013,0,0
SC-02,2018-12-10,0.737,0.237,0,0.737,0
SC-02,2018-12-17,1.433,0.933,0.433,0,0
SC-02,2018-12-24,0.811,0.311,0,0.811,0
SC-02,2018-12-31,1.544,1.044,0.544,0,0.044
SC-02,2019-01-07,0.283,0,0,0.283,0
SC-02,2019-01-14,1.471,0.971,0.471,0,0
SC-02,2019-01-21,3.284,2.784,2.284,0,1.784
SC-02,2019-01-28,3.314,2.814,2.314,0,1.814
SC-02,2019-02-04,0.423,0,0,0.423,0
SC-02,2019-02-11,1.524,1.024,0.524,0,0.024
SC-02,2019-02-18,0.606,0.106,0,0.606,0
SC-02,2019-02-25,2.103,1.603,1.103,0,0.603
SC-02,2019-03-04,0,0,0,0,0
SC-02,2019-03-11,2.179,1.679,1.179,0,0.679
SC-02,2019-03-18,1.2,0.7,0.2,0,0
SC-02,2019-03-25,2.281,1.781,1.281,0,0.781
SC-02,2019-04-01,0.283,0,0,0.283,0
SC-02,2019-04-08,0.237,0,0,0.237,0
SC-02,2019-04-15,3.274,2.774,2.274,0,1.774
SC-02,2019-04-22,3.237,2.737,2.237,0,1.737
SC-02,2019-04-29,2.816,2.316,1.816,0,1.316
SC-02,2019-05-06,2.837,2.337,1.837,0,1.337
SC-02,2019-05-13,0.996,0.496,0,0.996,0
SC-02,2019-05-20,2.486,1.986,1.486,0,0.986
SC-02,2019-05-27,2.016,1.516,1.016,0,0.516
SC-02,2019-06-03,2.784,2.284,1.784,0,1.284
SC-02,2019-06-10,1.694,1.194,0.694,0,0.194
SC-02,2019-06-17,0.803,0.303,0,0.803,0
SC-02,2019-06-24,3.093,2.593,2.093,0,1.593
SC-02,2019-07-01,3.186,2.686,2.186,0,1.686
SC-02,2019-07-08,2.151,1.651,1.151,0,0.651
SC-02,2019-07-15,2.056,1.556,1.056,0,0.556
SC-02,2019-07-22,0.311,0,0,0.311,0
SC-02,2019-07-29,0,0,0,0,0
SC-02,2019-08-05,1.259,0.759,0.259,0,0
SC-02,2019-08-12,2.227,1.727,1.227,0,0.727
SC-02,2019-08-19,2.104,1.604,1.104,0,0.604
SC-02,2019-08-26,2.499,1.999,1.499,0,0.999
SC-02,2019-09-02,1.936,1.436,0.936,0,0.436
SC-02,2019-09-09,3.276,2.776,2.276,0,1.776
SC-02,2019-09-16,3.326,2.826,2.326,0,1.826
SC-02,2019-09-23,3.177,2.677,2.177,0,1.677
SC-02,2019-09-30,0,0,0,0,0
SC-03,2013-10-07,0,0,0,0,0
SC-03,2013-10-14,1.556,1.056,0.556,0,0.056
SC-03,2013-10-21,0.554,0.054,0,0.554,0
SC-03,2013-10-28,0.207,0,0,0.207,0
SC-03,2013-11-04,1.366,0.866,0.366,0,0
SC-03,2013-11-11,0.716,0.216,0,0.716,0
SC-03,2013-11-18,0.944,0.444,0,0.944,0
SC-03,2013-11-25,0.06,0,0,0.06,0
SC-03,2013-12-02,0.397,0,0,0.397,0
SC-03,2013-12-09,0.351,0,0,0.351,0
SC-03,2013-12-16,1.671,1.171,0.671,0,0.171
SC-03,2013-12-23,1.571,1.071,0.571,0,0.071
SC-03,2013-12-30,0,0,0,0,0
SC-03,2014-01-06,0,0,0,0,0
SC-03,2014-01-13,0.276,0,0,0.276,0
SC-03,2014-01-20,2.339,1.839,1.339,0,0.839
SC-03,2014-01-27,1.189,0.689,0.189,0,0
SC-03,2014-02-03,0.899,0.399,0,0.899,0
SC-03,2014-02-10,1.063,0.563,0.063,0,0
SC-03,2014-02-17,0.641,0.141,0,0.641,0
SC-03,2014-02-24,1.194,0.694,0.194,0,0
SC-03,2014-03-03,1.411,0.911,0.411,0,0
SC-03,2014-03-10,0.531,0.031,0,0.531,0
SC-03,2014-03-17,0.656,0.156,0,0.656,0
SC-03,2014-03-24,0.094,0,0,0.094,0
SC-03,2014-03-31,0.71,0.21,0,0.71,0
SC-03,2014-04-07,1.361,0.861,0.361,0,0
SC-03,2014-04-14,1.693,1.193,0.693,0,0.193
SC-03,2014-04-21,1.326,0.826,0.326,0,0
SC-03,2014-04-28,0.409,0,0,0.409,0
SC-03,2014-05-05,1.397,0.897,0.397,0,0
SC-03,2014-05-12,1.107,0.607,0.107,0,0
SC-03,2014-05-19,1.586,1.086,0.586,0,0.086
SC-03,2014-05-26,1.474,0.974,0.474,0,0
SC-03,2014-06-02,0,0,0,0,0
SC-03,2014-06-09,1.211,0.711,0.211,0,0
SC-03,2014-06-16,0,0,0,0,0
SC-03,2014-06-23,0,0,0,0,0
SC-03,2014-06-30,0,0,0,0,0
SC-03,2014-07-07,1.414,0.914,0.414,0,0
SC-03,2014-07-14,1.391,0.891,0.391,0,0
SC-03,2014-07-21,0,0,0,0,0
SC-03,2014-07-28,0,0,0,0,0
SC-03,2014-08-04,0,0,0,0,0
SC-03,2014-08-11,0,0,0,0,0
SC-03,2014-08-18,0,0,0,0,0
SC-03,2014-08-25,0,0,0,0,0
SC-03,2014-09-01,0,0,0,0,0
SC-03,2014-09-08,0,0,0,0,0
SC-03,2014-09-15,0,0,0,0,0
SC-03,2014-09-22,0.027,0,0,0.027,0
SC-03,2014-09-29,0,0,0,0,0
SC-03,2014-10-06,0,0,0,0,0
SC-03,2014-10-13,0,0,0,0,0
SC-03,2014-10-20,0,0,0,0,0
SC-03,2014-10-27,0,0,0,0,0
SC-03,2014-11-03,0,0,0,0,0
SC-03,2014-11-10,2.197,1.697,1.197,0,0.697
SC-03,2014-11-17,3.707,3.207,2.707,0,2.207
SC-03,2014-11-24,3.643,3.143,2.643,0,2.143
SC-03,2014-12-01,1.293,0.793,0.293,0,0
SC-03,2014-12-08,0,0,0,0,0
SC-03,2014-12-15,1.28,0.78,0.28,0,0
SC-03,2014-12-22,3.626,3.126,2.626,0,2.126
SC-03,2014-12-29,3.7,3.2,2.7,0,2.2
SC-03,2015-01-05,3.669,3.169,2.669,0,2.169
SC-03,2015-01-12,1.667,1.167,0.667,0,0.167
SC-03,2015-01-19,0,0,0,0,0
SC-03,2015-01-26,0,0,0,0,0
SC-03,2015-02-02,0,0,0,0,0
SC-03,2015-02-09,0.226,0,0,0.226,0
SC-03,2015-02-16,0.237,0,0,0.237,0
SC-03,2015-02-23,0,0,0,0,0
SC-03,2015-03-02,0.017,0,0,0.017,0
SC-03,2015-03-09,0,0,0,0,0
SC-03,2015-03-16,0,0,0,0,0
SC-03,2015-03-23,0,0,0,0,0
SC-03,2015-03-30,1.871,1.371,0.871,0,0.371
SC-03,2015-04-06,2.556,2.056,1.556,0,1.056
SC-03,2015-04-13,2.143,1.643,1.143,0,0.643
SC-03,2015-04-20,2.554,2.054,1.554,0,1.054
SC-03,2015-04-27,3.656,3.156,2.656,0,2.156
SC-03,2015-05-04,3.526,3.026,2.526,0,2.026
SC-03,2015-05-11,3.671,3.171,2.671,0,2.171
SC-03,2015-05-18,3.459,2.959,2.459,0,1.959
SC-03,2015-05-25,2.076,1.576,1.076,0,0.576
SC-03,2015-06-01,2.963,2.463,1.963,0,1.463
SC-03,2015-06-08,0.846,0.346,0,0.846,0
SC-03,2015-06-15,1.841,1.341,0.841,0,0.341
SC-03,2015-06-22,2.056,1.556,1.056,0,0.556
SC-03,2015-06-29,3.674,3.174,2.674,0,2.174
SC-03,2015-07-06,0.261,0,0,0.261,0
SC-03,2015-07-13,3.209,2.709,2.209,0,1.709
SC-03,2015-07-20,1.791,1.291,0.791,0,0.291
SC-03,2015-07-27,2.523,2.023,1.523,0,1.023
SC-03,2015-08-03,3.627,3.127,2.627,0,2.127
SC-03,2015-08-10,2.47,1.97,1.47,0,0.97
SC-03,2015-08-17,0,0,0,0,0
SC-03,2015-08-24,0,0,0,0,0
SC-03,2015-08-31,0,0,0,0,0
SC-03,2015-09-07,0.011,0,0,0.011,0
SC-03,2015-09-14,0,0,0,0,0
SC-03,2015-09-21,2.701,2.201,1.701,0,1.201
SC-03,2015-09-28,0.493,0,0,0.493,0
SC-03,2015-10-05,2.736,2.236,1.736,0,1.236
SC-03,2015-10-12,2.687,2.187,1.687,0,1.187
SC-03,2015-10-19,2.066,1.566,1.066,0,0.566
SC-03,2015-10-26,3.289,2.789,2.289,0,1.789
SC-03,2015-11-02,3.686,3.186,2.686,0,2.186
SC-03,2015-11-09,3.677,3.177,2.677,0,2.177
SC-03,2015-11-16,1.893,1.393,0.893,0,0.393
SC-03,2015-11-23,0,0,0,0,0
SC-03,2015-11-30,0,0,0,0,0
SC-03,2015-12-07,0,0,0,0,0
SC-03,2015-12-14,0.024,0,0,0.024,0
SC-03,2015-12-21,0,0,0,0,0
SC-03,2015-12-28,0,0,0,0,0
SC-03,2016-01-04,0.026,0,0,0.026,0
SC-03,2016-01-11,1.391,0.891,0.391,0,0
SC-03,2016-01-18,0.071,0,0,0.071,0
SC-03,2016-01-25,0,0,0,0,0
SC-03,2016-02-01,0,0,0,0,0
SC-03,2016-02-08,1.866,1.366,0.866,0,0.366
SC-03,2016-02-15,1.233,0.733,0.233,0,0
SC-03,2016-02-22,0.169,0,0,0.169,0
SC-03,2016-02-29,3.48,2.98,2.48,0,1.98
SC-03,2016-03-07,2.904,2.404,1.904,0,1.404
SC-03,2016-03-14,3.643,3.143,2.643,0,2.143
SC-03,2016-03-21,3.623,3.123,2.623,0,2.123
SC-03,2016-03-28,0.846,0.346,0,0.846,0
SC-03,2016-04-04,0,0,0,0,0
SC-03,2016-04-11,0,0,0,0,0
SC-03,2016-04-18,2.507,2.007,1.507,0,1.007
SC-03,2016-04-25,3.286,2.786,2.286,0,1.786
SC-03,2016-05-02,1.224,0.724,0.224,0,0
SC-03,2016-05-09,0,0,0,0,0
SC-03,2016-05-16,0,0,0,0,0
SC-03,2016-05-23,3.427,2.927,2.427,0,1.927
SC-03,2016-05-30,2.279,1.779,1.279,0,0.779
SC-03,2016-06-06,0.469,0,0,0.469,0
SC-03,2016-06-13,2.341,1.841,1.341,0,0.841
SC-03,2016-06-20,0.013,0,0,0.013,0
SC-03,2016-06-27,0,0,0,0,0
SC-03,2016-07-04,0.616,0.116,0,0.616,0
SC-03,2016-07-11,2.613,2.113,1.613,0,1.113
SC-03,2016-07-18,0,0,0,0,0
SC-03,2016-07-25,0,0,0,0,0
SC-03,2016-08-01,2.423,1.923,1.423,0,0.923
SC-03,2016-08-08,1.274,0.774,0.274,0,0
SC-03,2016-08-15,0.019,0,0,0.019,0
SC-03,2016-08-22,0,0,0,0,0
SC-03,2016-08-29,0,0,0,0,0
SC-03,2016-09-05,2.817,2.317,1.817,0,1.317
SC-03,2016-09-12,1.859,1.359,0.859,0,0.359
SC-03,2016-09-19,0,0,0,0,0
SC-03,2016-09-26,0,0,0,0,0
SC-03,2016-10-03,0,0,0,0,0
SC-03,2016-10-10,0,0,0,0,0
SC-03,2016-10-17,0,0,0,0,0
SC-03,2016-10-24,1.081,0.581,0.081,0,0
SC-03,2016-10-31,1.791,1.291,0.791,0,0.291
SC-03,2016-11-07,3.2,2.7,2.2,0,1.7
SC-03,2016-11-14,3.284,2.784,2.284,0,1.784
SC-03,2016-11-21,1.194,0.694,0.194,0,0
SC-03,2016-11-28,1.707,1.207,0.707,0,0.207
SC-03,2016-12-05,2.261,1.761,1.261,0,0.761
SC-03,2016-12-12,0,0,0,0,0
SC-03,2016-12-19,0.004,0,0,0.004,0
SC-03,2016-12-26,1.797,1.297,0.797,0,0.297
SC-03,2017-01-02,0,0,0,0,0
SC-03,2017-01-09,0,0,0,0,0
SC-03,2017-01-16,1.477,0.977,0.477,0,0
SC-03,2017-01-23,2.281,1.781,1.281,0,0.781
SC-03,2017-01-30,0.191,0,0,0.191,0
SC-03,2017-02-06,0.957,0.457,0,0.957,0
SC-03,2017-02-13,3.659,3.159,2.659,0,2.159
SC-03,2017-02-20,0.206,0,0,0.206,0
